type,data-set,entityid,bodysystem,code,codedesc,chronic,expirydate,availabilitydate
ICDCode,0,icd:12663,18,E983.8,UNDET CIRC-SUFFOCATE NEC,,,
ICDCode,0,icd:12664,18,E983.9,UNDET CIRC-SUFFOCATE NOS,,,
ICDCode,0,icd:12665,18,E984.,UNDETERM CIRC-SUBMERSION,,,
ICDCode,0,icd:12666,18,E985.0,UNDETERMIN CIRC-HANDGUN,,,
ICDCode,0,icd:12667,18,E985.1,UNDETERMIN CIRC-SHOTGUN,,,
ICDCode,0,icd:12668,18,E985.2,UNDET CIRC-HUNTING RIFLE,,,
ICDCode,0,icd:12669,18,E985.3,UNDET CIRC-MILITARY ARMS,,,
ICDCode,0,icd:12670,18,E985.4,UNDETER CIRC-FIREARM NEC,,,
ICDCode,0,icd:12671,18,E985.5,UNDETERM CIRC-EXPLOSIVE,,,
ICDCode,0,icd:12672,18,E985.6,UNDETRMINE ACCID-AIR GUN,,,
ICDCode,0,icd:12673,18,E985.7,INJURY PAINTBALL GUN NOS,,,
ICDCode,0,icd:12674,18,E986.,UNDET CIRC-CUT INSTRUMNT,,,
ICDCode,0,icd:12675,18,E987.0,UNDET CIRC-FALL RESIDENC,,,
ICDCode,0,icd:12676,18,E987.1,UNDET FALL STRUCTURE NEC,,,
ICDCode,0,icd:12677,18,E987.2,UNDET FALL NATURAL SITE,,,
ICDCode,0,icd:12678,18,E987.9,UNDET CIRC-FALL SITE NOS,,,
ICDCode,0,icd:12679,18,E988.0,UNDETERM CIRC-MOVING OBJ,,,
ICDCode,0,icd:12680,18,E988.1,UNDETERM CIRC-BURN; FIRE,,,
ICDCode,0,icd:12681,18,E988.2,UNDETERM CIRC-SCALD,,,
ICDCode,0,icd:12682,18,E988.3,UNDETERM CIRC-EXTRM COLD,,,
ICDCode,0,icd:12683,18,E988.4,UNDETERM CIRC-ELECTROCUT,,,
ICDCode,0,icd:12684,18,E988.5,UNDET CIRC-MOT VEH CRASH,,,
ICDCode,0,icd:12685,18,E988.6,UNDET CIRC-AIRCRFT CRASH,,,
ICDCode,0,icd:12686,18,E988.7,UNDET CIRC-CAUSTIC SUBST,,,
ICDCode,0,icd:12687,18,E988.8,UNDETERMIN CIRCUMST NEC,,,
ICDCode,0,icd:12688,18,E988.9,UNDETERMIN CIRCUMST NOS,,,
ICDCode,0,icd:12689,18,E989.,LATE EFF INJ-UNDET CIRC,,,
ICDCode,0,icd:12690,18,E990.0,WAR INJ:GASOLINE BOMB,,,
ICDCode,0,icd:12691,18,E990.9,WAR INJURY:FIRE NEC,,,
ICDCode,0,icd:12692,18,E991.0,WAR INJ:RUBBER BULLET,,,
ICDCode,0,icd:12693,18,E991.1,WAR INJURY:PELLETS,,,
ICDCode,0,icd:12694,18,E991.2,WAR INJURY:BULLET NEC,,,
ICDCode,0,icd:12695,18,E991.3,WAR INJ:ANTIPERSON BOMB,,,
ICDCode,0,icd:12696,18,E991.9,WAR INJ:FRAGMENTS NEC,,,
ICDCode,0,icd:12697,18,E992.,WAR INJ:MARINE EXPLOS,,10/1/2009,
ICDCode,0,icd:12698,18,E993.,WAR INJURY:EXPLOS NEC,,10/1/2009,
ICDCode,0,icd:12699,18,E994.,WAR INJ:AIRCRFT DESTRUC,,10/1/2009,
ICDCode,0,icd:12700,18,E995.,WAR INJUR-CONVEN WAR NEC,,10/1/2009,
ICDCode,0,icd:12701,18,E996.,WAR INJ:NUCLEAR WEAPONS,,10/1/2009,
ICDCode,0,icd:12702,18,E997.0,WAR INJURY:LASERS,,,
ICDCode,0,icd:12703,18,E997.1,WAR INJURY:BIOL WARFARE,,,
ICDCode,0,icd:12704,18,E997.2,WAR INJURY:GAS/FUM/CHEM,,,
ICDCode,0,icd:12705,18,E997.8,WAR INJ-UNCONVEN WAR NEC,,,
ICDCode,0,icd:12706,18,E997.9,WAR INJ-UNCONVEN WAR NOS,,,
ICDCode,0,icd:12707,18,E998.,WAR INJ:POST WAR OPERAT,,10/1/2009,
ICDCode,0,icd:12708,18,E999.0,LATE EFFECT; WAR INJURY,,,
ICDCode,0,icd:12709,18,E999.1,LATE EFFECT; TERRORISM,,,
ICDCode,0,icd:12710,19,V01.0,CHOLERA CONTACT,,,
ICDCode,0,icd:12711,19,V01.1,TUBERCULOSIS CONTACT,,,
ICDCode,0,icd:12712,19,V01.2,POLIOMYELITIS CONTACT,,,
ICDCode,0,icd:12713,19,V01.3,SMALLPOX CONTACT,,,
ICDCode,0,icd:12714,19,V01.4,RUBELLA CONTACT,,,
ICDCode,0,icd:12715,19,V01.5,RABIES CONTACT,,,
ICDCode,0,icd:12716,19,V01.6,VENEREAL DIS CONTACT,,,
ICDCode,0,icd:12717,19,V01.71,VARICELLA CONTACT/EXP,,,
ICDCode,0,icd:12718,19,V01.79,VIRAL DIS CONTACT NEC,,,
ICDCode,0,icd:12719,19,V01.81,CONTACT/EXPOSURE-ANTHRAX,,,
ICDCode,0,icd:12720,19,V01.82,EXPOSURE TO SARS,,,
ICDCode,0,icd:12721,19,V01.83,E. COLI CONTACT/EXP,,,
ICDCode,0,icd:12722,19,V01.84,MENINGOCOCCUS CONTACT,,,
ICDCode,0,icd:12723,19,V01.89,COMMUNIC DIS CONTACT NEC,,,
ICDCode,0,icd:12724,19,V01.9,COMMUNIC DIS CONTACT NOS,,,
ICDCode,0,icd:12725,19,V02.0,CHOLERA CARRIER,,,
ICDCode,0,icd:12726,19,V02.1,TYPHOID CARRIER,,,
ICDCode,0,icd:12727,19,V02.2,AMEBIASIS CARRIER,,,
ICDCode,0,icd:12728,19,V02.3,GI PATHOGEN CARRIER NEC,,,
ICDCode,0,icd:12729,19,V02.4,DIPHTHERIA CARRIER,,,
ICDCode,0,icd:12730,19,V02.51,GROUP B STREPTOC CARRIER,,,
ICDCode,0,icd:12731,19,V02.52,STREPTOCOCUS CARRIER NEC,,,
ICDCode,0,icd:12732,19,V02.59,BACTERIA DIS CARRIER NEC,,,
ICDCode,0,icd:12733,19,V02.60,VIRAL HEP CARRIER NOS,,,
ICDCode,0,icd:12734,19,V02.61,HEPATITIS B CARRIER,,,
ICDCode,0,icd:12735,19,V02.62,HEPATITIS C CARRIER,,,
ICDCode,0,icd:12736,19,V02.69,VIRAL HEP CARRIER NEC,,,
ICDCode,0,icd:12737,19,V02.7,GONORRHEA CARRIER,,,
ICDCode,0,icd:12738,19,V02.8,VENEREAL DIS CARRIER NEC,,,
ICDCode,0,icd:12739,19,V02.9,CARRIER NEC,,,
ICDCode,0,icd:12740,19,V03.0,VACCIN FOR CHOLERA,,,
ICDCode,0,icd:12741,19,V03.1,VACC-TYPHOID-PARATYPHOID,,,
ICDCode,0,icd:12742,19,V03.2,VACCIN FOR TUBERCULOSIS,,,
ICDCode,0,icd:12743,19,V03.3,VACCIN FOR PLAGUE,,,
ICDCode,0,icd:12744,19,V03.4,VACCIN FOR TULAREMIA,,,
ICDCode,0,icd:12745,19,V03.5,VACCIN FOR DIPHTHERIA,,,
ICDCode,0,icd:12746,19,V03.6,VACCIN FOR PERTUSSIS,,,
ICDCode,0,icd:12747,19,V03.7,TETANUS TOXOID INOCULAT,,,
ICDCode,0,icd:12748,19,V03.81,ND VAC HMOPHLUS INFLNZ B,,,
ICDCode,0,icd:12749,19,V03.82,ND VAC STRPTCS PNEUMNI B,,,
ICDCode,0,icd:12750,19,V03.89,ND OTHER SPECF VACNATION,,,
ICDCode,0,icd:12751,19,V03.9,VACCIN FOR BACT DIS NOS,,,
ICDCode,0,icd:12752,19,V04.0,VACCIN FOR POLIOMYELITIS,,,
ICDCode,0,icd:12753,19,V04.1,VACCIN FOR SMALLPOX,,,
ICDCode,0,icd:12754,19,V04.2,VACCIN FOR MEASLES,,,
ICDCode,0,icd:12755,19,V04.3,VACCIN FOR RUBELLA,,,
ICDCode,0,icd:12756,19,V04.4,VACCIN FOR YELLOW FEVER,,,
ICDCode,0,icd:12757,19,V04.5,VACCIN FOR RABIES,,,
ICDCode,0,icd:12758,19,V04.6,VACCIN FOR MUMPS,,,
ICDCode,0,icd:12759,19,V04.7,VACCIN FOR COMMON COLD,,,
ICDCode,0,icd:12760,19,V04.81,VACCIN FOR INFLUENZA,,,
ICDCode,0,icd:12761,19,V04.82,VACCINATION FOR RSV,,,
ICDCode,0,icd:12762,19,V04.89,VACCN/INOC VIRAL DIS NEC,,,
ICDCode,0,icd:12763,19,V05.0,ARBOVIRUS ENCEPH VACCIN,,,
ICDCode,0,icd:12764,19,V05.1,VACC ARBOVIRAL DIS NEC,,,
ICDCode,0,icd:12765,19,V05.2,VACCIN FOR LEISHMANIASIS,,,
ICDCode,0,icd:12766,19,V05.3,NEED PRPHYL VC VRL HEPAT,,,
ICDCode,0,icd:12767,19,V05.4,NEED PRPHYL VC VARICELLA,,,
ICDCode,0,icd:12768,19,V05.8,VACCIN FOR DISEASE NEC,,,
ICDCode,0,icd:12769,19,V05.9,VACCIN FOR SINGL DIS NOS,,,
ICDCode,0,icd:12770,19,V06.0,VACCIN FOR CHOLERA + TAB,,,
ICDCode,0,icd:12771,19,V06.1,VACCINATION FOR DTP-DTAP,,,
ICDCode,0,icd:12772,19,V06.2,VACCIN FOR DTP + TAB,,,
ICDCode,0,icd:12773,19,V06.3,VACCIN FOR DTP + POLIO,,,
ICDCode,0,icd:12774,19,V06.4,VAC-MEASLE-MUMPS-RUBELLA,,,
ICDCode,0,icd:12775,19,V06.5,VACCINATION FOR TD-DT,,,
ICDCode,0,icd:12776,19,V06.6,ND VAC STRP PNUMN/INFLNZ,,,
ICDCode,0,icd:12777,19,V06.8,VAC-DIS COMBINATIONS NEC,,,
ICDCode,0,icd:12778,19,V06.9,VAC-DIS COMBINATIONS NOS,,,
ICDCode,0,icd:12779,19,V07.0,PROPHYLACTIC ISOLATION,,,
ICDCode,0,icd:12780,19,V07.1,DESENSITIZA TO ALLERGENS,,,
ICDCode,0,icd:12781,19,V07.2,PROPHYLACT IMMUNOTHERAPY,,,
ICDCode,0,icd:12782,19,V07.31,PROPHYLAC FLUORIDE ADMIN,,,
ICDCode,0,icd:12783,19,V07.39,OTHER PROPHYLAC CHEMOTHR,,,
ICDCode,0,icd:12784,19,V07.4,HORMONE REPLACE POSTMENO,,,
ICDCode,0,icd:12785,19,V07.8,PROPHYLACTIC MEASURE NEC,,,
ICDCode,0,icd:12786,19,V07.9,PROPHYLACTIC MEASURE NOS,,,
ICDCode,0,icd:12787,19,V08.,ASYMP HIV INFECTN STATUS,,,
ICDCode,0,icd:12788,19,V09.0,INF MCRG RSTN PNCLLINS,,,
ICDCode,0,icd:12789,19,V09.1,INF MCRG RSTN B-LACTAM,,,
ICDCode,0,icd:12790,19,V09.2,INF MCRG RSTN MACROLIDES,,,
ICDCode,0,icd:12791,19,V09.3,INF MCRG RSTN TTRCYCLN,,,
ICDCode,0,icd:12792,19,V09.4,INF MCRG RSTN AMNGLCSDS,,,
ICDCode,0,icd:12793,19,V09.50,INF MCR RST QN FLR NT ML,,,
ICDCode,0,icd:12794,19,V09.51,INF MCRG RSTN QN FLRQ ML,,,
ICDCode,0,icd:12795,19,V09.6,INF MCRG RSTN SULFNMIDES,,,
ICDCode,0,icd:12796,19,V09.70,INF MCR RST OTH AG NT ML,,,
ICDCode,0,icd:12797,19,V09.71,INF MCRG RSTN OTH AG MLT,,,
ICDCode,0,icd:12798,19,V09.80,INF MCR RST OT DRG NT ML,,,
ICDCode,0,icd:12799,19,V09.81,INF MCRG RSTN OTH DRG ML,,,
ICDCode,0,icd:12800,19,V09.90,INFC MCRG DRGRST NT MULT,,,
ICDCode,0,icd:12801,19,V09.91,INFC MCRG DRGRST MULT,,,
ICDCode,0,icd:12802,19,V10.00,HX OF GI MALIGNANCY NOS,,,
ICDCode,0,icd:12803,19,V10.01,HX OF TONGUE MALIGNANCY,,,
ICDCode,0,icd:12804,19,V10.02,HX-ORAL/PHARYNX MALG NEC,,,
ICDCode,0,icd:12805,19,V10.03,HX-ESOPHAGEAL MALIGNANCY,,,
ICDCode,0,icd:12806,19,V10.04,HX OF GASTRIC MALIGNANCY,,,
ICDCode,0,icd:12807,19,V10.05,HX OF COLONIC MALIGNANCY,,,
ICDCode,0,icd:12808,19,V10.06,HX-RECTAL & ANAL MALIGN,,,
ICDCode,0,icd:12809,19,V10.07,HX OF LIVER MALIGNANCY,,,
ICDCode,0,icd:12810,19,V10.09,HX OF GI MALIGNANCY NEC,,,
ICDCode,0,icd:12811,19,V10.11,HX-BRONCHOGENIC MALIGNAN,,,
ICDCode,0,icd:12812,19,V10.12,HX-TRACHEAL MALIGNANCY,,,
ICDCode,0,icd:12813,19,V10.20,HX-RESP ORG MALIGNAN NOS,,,
ICDCode,0,icd:12814,19,V10.21,HX-LARYNGEAL MALIGNANCY,,,
ICDCode,0,icd:12815,19,V10.22,HX-NOSE/EAR/SINUS MALIG,,,
ICDCode,0,icd:12816,19,V10.29,HX-INTRATHORACIC MAL NEC,,,
ICDCode,0,icd:12817,19,V10.3,HX OF BREAST MALIGNANCY,,,
ICDCode,0,icd:12818,19,V10.40,HX-FEMALE GENIT MALG NOS,,,
ICDCode,0,icd:12819,19,V10.41,HX-CERVICAL MALIGNANCY,,,
ICDCode,0,icd:12820,19,V10.42,HX-UTERUS MALIGNANCY NEC,,,
ICDCode,0,icd:12821,19,V10.43,HX OF OVARIAN MALIGNANCY,,,
ICDCode,0,icd:12822,19,V10.44,HX-FEMALE GENIT MALG NEC,,,
ICDCode,0,icd:12823,19,V10.45,HX-MALE GENIT MALIG NOS,,,
ICDCode,0,icd:12824,19,V10.46,HX-PROSTATIC MALIGNANCY,,,
ICDCode,0,icd:12825,19,V10.47,HX-TESTICULAR MALIGNANCY,,,
ICDCode,0,icd:12826,19,V10.48,HX-EPIDIDYMIS MALIGNANCY,,,
ICDCode,0,icd:12827,19,V10.49,HX-MALE GENIT MALIG NEC,,,
ICDCode,0,icd:12828,19,V10.50,HX-URINARY MALIGNAN NOS,,,
ICDCode,0,icd:12829,19,V10.51,HX OF BLADDER MALIGNANCY,,,
ICDCode,0,icd:12830,19,V10.52,HX OF KIDNEY MALIGNANCY,,,
ICDCode,0,icd:12831,19,V10.53,HX MALIG RENAL PELVIS,,,
ICDCode,0,icd:12832,19,V10.59,HX-URINARY MALIGNAN NEC,,,
ICDCode,0,icd:12833,19,V10.60,HX OF LEUKEMIA NOS,,,
ICDCode,0,icd:12834,19,V10.61,HX OF LYMPHOID LEUKEMIA,,,
ICDCode,0,icd:12835,19,V10.62,HX OF MYELOID LEUKEMIA,,,
ICDCode,0,icd:12836,19,V10.63,HX OF MONOCYTIC LEUKEMIA,,,
ICDCode,0,icd:12837,19,V10.69,HX OF LEUKEMIA NEC,,,
ICDCode,0,icd:12838,19,V10.71,HX-LYMPHOSARCOMA,,,
ICDCode,0,icd:12839,19,V10.72,HX-HODGKIN'S DISEASE,,,
ICDCode,0,icd:12840,19,V10.79,HX-LYMPHATIC MALIGN NEC,,,
ICDCode,0,icd:12841,19,V10.81,HX OF BONE MALIGNANCY,,,
ICDCode,0,icd:12842,19,V10.82,HX-MALIG SKIN MELANOMA,,,
ICDCode,0,icd:12843,19,V10.83,HX-SKIN MALIGNANCY NEC,,,
ICDCode,0,icd:12844,19,V10.84,HX OF EYE MALIGNANCY,,,
ICDCode,0,icd:12845,19,V10.85,HX OF BRAIN MALIGNANCY,,,
ICDCode,0,icd:12846,19,V10.86,HX-MALIGN NERVE SYST NEC,,,
ICDCode,0,icd:12847,19,V10.87,HX OF THYROID MALIGNANCY,,,
ICDCode,0,icd:12848,19,V10.88,HX-ENDOCRINE MALIGN NEC,,,
ICDCode,0,icd:12849,19,V10.89,HX OF MALIGNANCY NEC,,,
ICDCode,0,icd:12850,19,V10.9,HX OF MALIGNANCY NOS,,10/1/2009,
ICDCode,0,icd:12851,19,V11.0,HX OF SCHIZOPHRENIA,,,
ICDCode,0,icd:12852,19,V11.1,HX OF AFFECTIVE DISORDER,,,
ICDCode,0,icd:12853,19,V11.2,HX OF NEUROSIS,,,
ICDCode,0,icd:12854,19,V11.3,HX OF ALCOHOLISM,,,
ICDCode,0,icd:12855,19,V11.8,HX-MENTAL DISORDER NEC,,,
ICDCode,0,icd:12856,19,V11.9,HX-MENTAL DISORDER NOS,,,
ICDCode,0,icd:12857,19,V12.00,PRSNL HST UNSP NFCT PRST,,,
ICDCode,0,icd:12858,19,V12.01,PRSNL HST TUBERCULOSIS,,,
ICDCode,0,icd:12859,19,V12.02,PRSNL HST POLIOMYELITIS,,,
ICDCode,0,icd:12860,19,V12.03,PERSONAL HISTRY MALARIA,,,
ICDCode,0,icd:12861,19,V12.09,PRSNL HST OTH NFCT PARST,,,
ICDCode,0,icd:12862,19,V12.1,HX-NUTRITION DEFICIENCY,,,
ICDCode,0,icd:12863,19,V12.2,HX-ENDOCR/META/IMMUN DIS,,,
ICDCode,0,icd:12864,19,V12.3,HX-BLOOD DISEASES,,,
ICDCode,0,icd:12865,19,V12.40,HX NERV SYS/SNSE ORG NOS,,,
ICDCode,0,icd:12866,19,V12.41,HX BENIGN NEOPLASM BRAIN,,,
ICDCode,0,icd:12867,19,V12.42,PERSONL HX INFECTION CNS,,,
ICDCode,0,icd:12868,19,V12.49,HX NERV SYS/SNSE ORG NEC,,,
ICDCode,0,icd:12869,19,V12.50,HX-CIRCULATORY DIS NOS,,,
ICDCode,0,icd:12870,19,V12.51,HX-VEN THROMBOSIS/EMBOLS,,,
ICDCode,0,icd:12871,19,V12.52,HX-THROMBOPHLEBITIS,,,
ICDCode,0,icd:12872,19,V12.53,HX SUDDEN CARDIAC ARREST,,,
ICDCode,0,icd:12873,19,V12.54,HX TIA/STROKE W/O RESID,,,
ICDCode,0,icd:12874,19,V12.59,HX-CIRCULATORY DIS NEC,,,
ICDCode,0,icd:12875,19,V12.60,HX RESP SYSTEM DIS NOS,,,
ICDCode,0,icd:12876,19,V12.61,PRSNL HX RECUR PNEUMONIA,,,
ICDCode,0,icd:12877,19,V12.69,HX RESP SYSTEM DIS NEC,,,
ICDCode,0,icd:12878,19,V12.70,PRSNL HST UNSPC DGSTV DS,,,
ICDCode,0,icd:12879,19,V12.71,PRSNL HST PEPTIC ULCR DS,,,
ICDCode,0,icd:12880,19,V12.72,PRSNL HST COLONIC POLYPS,,,
ICDCode,0,icd:12881,19,V12.79,PRSNL HST OT SPF DGST DS,,,
ICDCode,0,icd:12882,19,V13.00,PRSNL HST URNR DSRD UNSP,,,
ICDCode,0,icd:12883,19,V13.01,PRSNL HST URNR DSRD CALC,,,
ICDCode,0,icd:12884,19,V13.02,PERSONAL HISTORY UTI,,,
ICDCode,0,icd:12885,19,V13.03,PERSONL HX NEPHROTIC SYN,,,
ICDCode,0,icd:12886,19,V13.09,PRSN HST OT SPF URN DSRD,,,
ICDCode,0,icd:12887,19,V13.1,HX-TROPHOBLASTIC DISEASE,,,
ICDCode,0,icd:12888,19,V13.21,HISTORY-PRE-TERM LABOR,,,
ICDCode,0,icd:12889,19,V13.22,HX OF CERVICAL DYSPLASIA,,,
ICDCode,0,icd:12890,19,V13.29,HX-GENITAL/OBS DIS NEC,,,
ICDCode,0,icd:12891,19,V13.3,HX-SKIN/SUBCUTAN TIS DIS,,,
ICDCode,0,icd:12892,19,V13.4,HX OF ARTHRITIS,,,
ICDCode,0,icd:12893,19,V13.5,HX-MUSCULOSKELET DIS NEC,,,
ICDCode,0,icd:12894,19,V13.61,HX-HYPOSPADIUS,,,
ICDCode,0,icd:12895,19,V13.69,HX-CONGENITAL MALFOR NEC,,,
ICDCode,0,icd:12896,19,V13.7,HX-PERINATAL PROBLEMS,,,
ICDCode,0,icd:12897,19,V13.8,HX OF DISEASES NEC,,,
ICDCode,0,icd:12898,19,V13.9,HX OF DISEASE NOS,,,
ICDCode,0,icd:12899,19,V14.0,HX-PENICILLIN ALLERGY,,,
ICDCode,0,icd:12900,19,V14.1,HX-ANTIBIOT ALLERGY NEC,,,
ICDCode,0,icd:12901,19,V14.2,HX-SULFONAMIDES ALLERGY,,,
ICDCode,0,icd:12902,19,V14.3,HX-ANTI-INFECT ALLERGY,,,
ICDCode,0,icd:12903,19,V14.4,HX-ANESTHETIC ALLERGY,,,
ICDCode,0,icd:12904,19,V14.5,HX-NARCOTIC ALLERGY,,,
ICDCode,0,icd:12905,19,V14.6,HX-ANALGESIC ALLERGY,,,
ICDCode,0,icd:12906,19,V14.7,HX-VACCINE ALLERGY,,,
ICDCode,0,icd:12907,19,V14.8,HX-DRUG ALLERGY NEC,,,
ICDCode,0,icd:12908,19,V14.9,HX-DRUG ALLERGY NOS,,,
ICDCode,0,icd:12909,19,V15.01,HX-PEANUT ALLERGY,,,
ICDCode,0,icd:12910,19,V15.02,HX-MILK PROD ALLERGY,,,
ICDCode,0,icd:12911,19,V15.03,HX-EGGS ALLERGY,,,
ICDCode,0,icd:12912,19,V15.04,HX-SEAFOOD ALLERGY,,,
ICDCode,0,icd:12913,19,V15.05,HX-OTHER FOOD ALLERGY,,,
ICDCode,0,icd:12914,19,V15.06,ALLERGY TO INSECTS AND ARACHNIDS,,,
ICDCode,0,icd:12915,19,V15.07,HX-LATEX ALLERGY,,,
ICDCode,0,icd:12916,19,V15.08,HX-RADIOGRPHC DYE ALLRGY,,,
ICDCode,0,icd:12917,19,V15.09,HX-ALLERGY NEC,,,
ICDCode,0,icd:12918,19,V15.1,HX-MAJOR CARDIOVASC SURG,,,
ICDCode,0,icd:12919,19,V15.2,HX-MAJOR ORGAN SURG NEC,,,
ICDCode,0,icd:12920,19,V15.3,HX OF IRRADIATION,,,
ICDCode,0,icd:12921,19,V15.41,HX OF PHYSICAL ABUSE,,,
ICDCode,0,icd:12922,19,V15.42,HX OF EMOTIONAL ABUSE,,,
ICDCode,0,icd:12923,19,V15.49,PSYCHOLOGICAL TRAUMA NEC,,,
ICDCode,0,icd:12924,19,V15.5,HX OF INJURY,,,
ICDCode,0,icd:12925,19,V15.6,HX OF POISONING,,,
ICDCode,0,icd:12926,19,V15.7,HX OF CONTRACEPTION,,,
ICDCode,0,icd:12927,19,V15.81,HX OF PAST NONCOMPLIANCE,,,
ICDCode,0,icd:12928,19,V15.82,HISTORY OF TOBACCO USE,,,
ICDCode,0,icd:12929,19,V15.84,PERSONAL HISTORY OF CONTACT WITH AND (SUSPECTED) EXPOSURE TO ASBESTOS,,,
ICDCode,0,icd:12930,19,V15.85,PERSONAL HISTORY OF CONTACT WITH AND (SUSPECTED) EXPOSURE TO POTENTIALLY HAZARDOUS BODY FLUIDS,,,
ICDCode,0,icd:12931,19,V15.86,PERSONAL HISTORY OF CONTACT WITH AND (SUSPECTED) EXPOSURE TO LEAD,,,
ICDCode,0,icd:12932,19,V15.87,HX OF ECMO,,,
ICDCode,0,icd:12933,19,V15.88,PERSONAL HISTORY OF FALL,,,
ICDCode,0,icd:12934,19,V15.89,HX-HEALTH HAZARDS NEC,,,
ICDCode,0,icd:12935,19,V15.9,HX-HEALTH HAZARD NOS,,,
ICDCode,0,icd:12936,19,V16.0,FAMILY HX-GI MALIGNANCY,,,
ICDCode,0,icd:12937,19,V16.1,FM HX-TRACH/BRONCHOG MAL,,,
ICDCode,0,icd:12938,19,V16.2,FAM HX-INTRATHORACIC MAL,,,
ICDCode,0,icd:12939,19,V16.3,FAMILY HX-BREAST MALIG,,,
ICDCode,0,icd:12940,19,V16.40,FM HX GENITAL MALIG NOS,,,
ICDCode,0,icd:12941,19,V16.41,FM HX OVARY MALIGNANCY,,,
ICDCode,0,icd:12942,19,V16.42,FM HX PROSTATE MALIG,,,
ICDCode,0,icd:12943,19,V16.43,FM HX TESTIS MALIG,,,
ICDCode,0,icd:12944,19,V16.49,FM HX GENITAL MALIG NEC,,,
ICDCode,0,icd:12945,19,V16.51,FAMILY HX-KIDNEY MALIG,,,
ICDCode,0,icd:12946,19,V16.52,FAM HX-BLADDER MALIG,,,
ICDCode,0,icd:12947,19,V16.59,FAM HX-URINRY MALIG NEC,,,
ICDCode,0,icd:12948,19,V16.6,FAMILY HX-LEUKEMIA,,,
ICDCode,0,icd:12949,19,V16.7,FAM HX-LYMPH NEOPLAS NEC,,,
ICDCode,0,icd:12950,19,V16.8,FAMILY HX-MALIGNANCY NEC,,,
ICDCode,0,icd:12951,19,V16.9,FAMILY HX-MALIGNANCY NOS,,,
ICDCode,0,icd:12952,19,V17.0,FAM HX-PSYCHIATRIC COND,,,
ICDCode,0,icd:12953,19,V17.1,FAMILY HX-STROKE,,,
ICDCode,0,icd:12954,19,V17.2,FAM HX-NEUROLOG DIS NEC,,,
ICDCode,0,icd:12955,19,V17.3,FAM HX-ISCHEM HEART DIS,,,
ICDCode,0,icd:12956,19,V17.41,FAM HX SUDDEN CARD DEATH,,,
ICDCode,0,icd:12957,19,V17.49,FAM HX-CARDIOVAS DIS NEC,,,
ICDCode,0,icd:12958,19,V17.5,FAMILY HX-ASTHMA,,,
ICDCode,0,icd:12959,19,V17.6,FAM HX-CHR RESP COND NEC,,,
ICDCode,0,icd:12960,19,V17.7,FAMILY HX-ARTHRITIS,,,
ICDCode,0,icd:12961,19,V17.81,FAMILY HX OSTEOPOROSIS,,,
ICDCode,0,icd:12962,19,V17.89,FAM HX MUSCULOSK DIS NEC,,,
ICDCode,0,icd:12963,19,V18.0,FAM HX-DIABETES MELLITUS,,,
ICDCode,0,icd:12964,19,V18.11,FAM HX MEN SYNDROME,,,
ICDCode,0,icd:12965,19,V18.19,FM HX ENDO/METAB DIS NEC,,,
ICDCode,0,icd:12966,19,V18.2,FAMILY HX-ANEMIA,,,
ICDCode,0,icd:12967,19,V18.3,FAM HX-BLOOD DISORD NEC,,,
ICDCode,0,icd:12968,19,V18.4,FAM HX-MENTAL RETARDAT,,,
ICDCode,0,icd:12969,19,V18.51,FAMILY HX COLONIC POLYPS,,,
ICDCode,0,icd:12970,19,V18.59,FAM HX DIGEST DISORD NEC,,,
ICDCode,0,icd:12971,19,V18.61,FAM HX-POLYCYSTIC KIDNEY,,,
ICDCode,0,icd:12972,19,V18.69,FAM HX-KIDNEY DIS NEC,,,
ICDCode,0,icd:12973,19,V18.7,FAMILY HX-GU DISEASE NEC,,,
ICDCode,0,icd:12974,19,V18.8,FM HX-INFECT/PARASIT DIS,,,
ICDCode,0,icd:12975,19,V18.9,FAM HX GENET DIS CARRIER,,,
ICDCode,0,icd:12976,19,V19.0,FAMILY HX-BLINDNESS,,,
ICDCode,0,icd:12977,19,V19.1,FAMILY HX-EYE DISORD NEC,,,
ICDCode,0,icd:12978,19,V19.2,FAMILY HX-DEAFNESS,,,
ICDCode,0,icd:12979,19,V19.3,FAMILY HX-EAR DISORD NEC,,,
ICDCode,0,icd:12980,19,V19.4,FAMILY HX-SKIN CONDITION,,,
ICDCode,0,icd:12981,19,V19.5,FAM HX-CONGEN ANOMALIES,,,
ICDCode,0,icd:12982,19,V19.6,FAMILY HX-ALLERGIC DIS,,,
ICDCode,0,icd:12983,19,V19.7,CONSANGUINITY,,,
ICDCode,0,icd:12984,19,V19.8,FAMILY HX-CONDITION NEC,,,
ICDCode,0,icd:12985,19,V20.0,FOUNDLING HEALTH CARE,,,
ICDCode,0,icd:12986,19,V20.1,CARE OF HEALTHY CHLD NEC,,,
ICDCode,0,icd:12987,19,V20.2,ROUTIN CHILD HEALTH EXAM,,,
ICDCode,0,icd:12988,19,V21.0,RAPID CHILDHOOD GROWTH,,,
ICDCode,0,icd:12989,19,V21.1,PUBERTY,,,
ICDCode,0,icd:12990,19,V21.2,ADOLESCENCE GROWTH NEC,,,
ICDCode,0,icd:12991,19,V21.30,LOW BIRTHWT STATUS NOS,,,
ICDCode,0,icd:12992,19,V21.31,LOW BIRTHWT STATUS <500G,,,
ICDCode,0,icd:12993,19,V21.32,LOW BIRTHWT 500-999G,,,
