type,data-set,entityid,bodysystem,code,codedesc,chronic,expirydate,availabilitydate,icdversionext
ICDCode,0,icd:12036,17,99644,Peri-prosthetic fracture around prosthetic joint,,,,9
ICDCode,0,icd:12037,17,99645,Peri-prosthetic osteolysis,,,,9
ICDCode,0,icd:12038,17,99646,Articular bearing surface wear of prosthetic joint,,,,9
ICDCode,0,icd:12039,17,99647,Other mechanical complication of prosthetic joint implant,,,,9
ICDCode,0,icd:12040,17,99649,"Other mechanical complication of other internal orthopedic device, implant, and graft",,,,9
ICDCode,0,icd:12041,17,99651,Mechanical complication due to corneal graft,,,,9
ICDCode,0,icd:12042,17,99652,"Mechanical complication due to graft of other tissue, not elsewhere classified",,,,9
ICDCode,0,icd:12043,17,99653,Mechanical complication due to ocular lens prosthesis,,,,9
ICDCode,0,icd:12044,17,99654,Mechanical complication due to breast prosthesis,,,,9
ICDCode,0,icd:12045,17,99655,Mechanical complication due to artificial skin graft and decellularized allodermis,,,,9
ICDCode,0,icd:12046,17,99656,Mechanical complication due to peritoneal dialysis catheter,,,,9
ICDCode,0,icd:12047,17,99657,Mechanical complication due to insulin pump,,,,9
ICDCode,0,icd:12048,17,99659,"Mechanical complication due to other implant and internal device, not elsewhere classified",,,,9
ICDCode,0,icd:12049,17,99660,"Infection and inflammatory reaction due to unspecified device, implant, and graft",,,,9
ICDCode,0,icd:12050,17,99661,"Infection and inflammatory reaction due to cardiac device, implant, and graft",,,,9
ICDCode,0,icd:12051,17,99662,"Infection and inflammatory reaction due to other vascular device, implant, and graft",,,,9
ICDCode,0,icd:12052,17,99663,"Infection and inflammatory reaction due to nervous system device, implant, and graft",,,,9
ICDCode,0,icd:12053,17,99664,Infection and inflammatory reaction due to indwelling urinary catheter,,,,9
ICDCode,0,icd:12054,17,99665,"Infection and inflammatory reaction due to other genitourinary device, implant, and graft",,,,9
ICDCode,0,icd:12055,17,99666,Infection and inflammatory reaction due to internal joint prosthesis,,,,9
ICDCode,0,icd:12056,17,99667,"Infection and inflammatory reaction due to other internal orthopedic device, implant, and graft",,,,9
ICDCode,0,icd:12057,17,99668,Infection and inflammatory reaction due to peritoneal dialysis catheter,,,,9
ICDCode,0,icd:12058,17,99669,"Infection and inflammatory reaction due to other internal prosthetic device, implant, and graft",,,,9
ICDCode,0,icd:12059,17,99670,"Other complications due to unspecified device, implant, and graft",,,,9
ICDCode,0,icd:12060,17,99671,Other complications due to heart valve prosthesis,,,,9
ICDCode,0,icd:12061,17,99672,"Other complications due to other cardiac device, implant, and graft",,,,9
ICDCode,0,icd:12062,17,99673,"Other complications due to renal dialysis device, implant, and graft",,,,9
ICDCode,0,icd:12063,17,99674,"Other complications due to other vascular device, implant, and graft",,,,9
ICDCode,0,icd:12064,17,99675,"Other complications due to nervous system device, implant, and graft",,,,9
ICDCode,0,icd:12065,17,99676,"Other complications due to genitourinary device, implant, and graft",,,,9
ICDCode,0,icd:12066,17,99677,Other complications due to internal joint prosthesis,,,,9
ICDCode,0,icd:12067,17,99678,"Other complications due to other internal orthopedic device, implant, and graft",,,,9
ICDCode,0,icd:12068,17,99679,"Other complications due to other internal prosthetic device, implant, and graft",,,,9
ICDCode,0,icd:12069,17,99680,"Complications of transplanted organ, unspecified",,,,9
ICDCode,0,icd:12070,17,99681,Complications of transplanted kidney,,,,9
ICDCode,0,icd:12071,17,99682,Complications of transplanted liver,,,,9
ICDCode,0,icd:12072,17,99683,Complications of transplanted heart,,,,9
ICDCode,0,icd:12073,17,99684,Complications of transplanted lung,,,,9
ICDCode,0,icd:12074,17,99685,Complications of transplanted bone marrow,,,,9
ICDCode,0,icd:12075,17,99686,Complications of transplanted pancreas,,,,9
ICDCode,0,icd:12076,17,99687,Complications of transplanted intestine,,,,9
ICDCode,0,icd:12077,17,99688,"Complications of transplanted organ, stem cell",,,,9
ICDCode,0,icd:12078,17,99689,Complications of other specified transplanted organ,,,,9
ICDCode,0,icd:12079,17,99690,Complications of unspecified reattached extremity,,,,9
ICDCode,0,icd:12080,17,99691,Complications of reattached forearm,,,,9
ICDCode,0,icd:12081,17,99692,Complications of reattached hand,,,,9
ICDCode,0,icd:12082,17,99693,Complications of reattached finger(s),,,,9
ICDCode,0,icd:12083,17,99694,"Complications of reattached upper extremity, other and unspecified",,,,9
ICDCode,0,icd:12084,17,99695,Complication of reattached foot and toe(s),,,,9
ICDCode,0,icd:12085,17,99696,"Complication of reattached lower extremity, other and unspecified",,,,9
ICDCode,0,icd:12086,17,99699,Complication of other specified reattached body part,,,,9
ICDCode,0,icd:12087,17,99700,"Nervous system complication, unspecified",,,,9
ICDCode,0,icd:12088,17,99701,Central nervous system complication,,,,9
ICDCode,0,icd:12089,17,99702,Iatrogenic cerebrovascular infarction or hemorrhage,,,,9
ICDCode,0,icd:12090,17,99709,Other nervous system complications,,,,9
ICDCode,0,icd:12091,17,9971,"Cardiac complications, not elsewhere classified",,,,9
ICDCode,0,icd:12092,17,9972,"Peripheral vascular complications, not elsewhere classified",,,,9
ICDCode,0,icd:12093,17,99731,Ventilator associated pneumonia,,,,9
ICDCode,0,icd:12094,17,99732,Postprocedural aspiration pneumonia,,,,9
ICDCode,0,icd:12095,17,99739,Other respiratory complications,,,,9
ICDCode,0,icd:12096,17,99741,Retained cholelithiasis following cholecystectomy,,,,9
ICDCode,0,icd:12097,17,99749,Other digestive system complications,,,,9
ICDCode,0,icd:12098,17,9975,"Urinary complications, not elsewhere classified",,,,9
ICDCode,0,icd:12099,17,99760,Unspecified complication of amputation stump,,,,9
ICDCode,0,icd:12100,17,99761,Neuroma of amputation stump,,,,9
ICDCode,0,icd:12101,17,99762,Infection (chronic) of amputation stump,,,,9
ICDCode,0,icd:12102,17,99769,Other amputation stump complication,,,,9
ICDCode,0,icd:12103,17,99771,Vascular complications of mesenteric artery,,,,9
ICDCode,0,icd:12104,17,99772,Vascular complications of renal artery,,,,9
ICDCode,0,icd:12105,17,99779,Vascular complications of other vessels,,,,9
ICDCode,0,icd:12106,17,99791,"Complications affecting other specified body systems, not elsewhere classified, hypertension",,,,9
ICDCode,0,icd:12107,17,99799,"Complications affecting other specified body systems, not elsewhere classified",,,,9
ICDCode,0,icd:12108,17,99800,"Postoperative shock, unspecified",,,,9
ICDCode,0,icd:12109,17,99801,"Postoperative shock, cardiogenic",,,,9
ICDCode,0,icd:12110,17,99802,"Postoperative shock, septic",,,,9
ICDCode,0,icd:12111,17,99809,"Postoperative shock, other",,,,9
ICDCode,0,icd:12112,17,99811,Hemorrhage complicating a procedure,,,,9
ICDCode,0,icd:12113,17,99812,Hematoma complicating a procedure,,,,9
ICDCode,0,icd:12114,17,99813,Seroma complicating a procedure,,,,9
ICDCode,0,icd:12115,17,9982,"Accidental puncture or laceration during a procedure, not elsewhere classified",,,,9
ICDCode,0,icd:12116,17,99830,"Disruption of wound, unspecified",,,,9
ICDCode,0,icd:12117,17,99831,Disruption of internal operation (surgical) wound,,,,9
ICDCode,0,icd:12118,17,99832,Disruption of external operation (surgical) wound,,,,9
ICDCode,0,icd:12119,17,99833,Disruption of traumatic injury wound repair,,,,9
ICDCode,0,icd:12120,17,9984,Foreign body accidentally left during a procedure,,,,9
ICDCode,0,icd:12121,17,99851,Infected postoperative seroma,,,,9
ICDCode,0,icd:12122,17,99859,Other postoperative infection,,,,9
ICDCode,0,icd:12123,17,9986,Persistent postoperative fistula,,,,9
ICDCode,0,icd:12124,17,9987,Acute reaction to foreign substance accidentally left during a procedure,,,,9
ICDCode,0,icd:12125,17,99881,Emphysema (subcutaneous) (surgical) resulting from procedure,,,,9
ICDCode,0,icd:12126,17,99882,Cataract fragments in eye following cataract surgery,,,,9
ICDCode,0,icd:12127,17,99883,Non-healing surgical wound,,,,9
ICDCode,0,icd:12128,17,99889,Other specified complications of procedures not elsewhere classified,,,,9
ICDCode,0,icd:12129,17,9989,"Unspecified complication of procedure, not elsewhere classified",,,,9
ICDCode,0,icd:12130,17,9990,"Generalized vaccinia as a complication of medical care, not elsewhere classified",,,,9
ICDCode,0,icd:12131,17,9991,"Air embolism as a complication of medical care, not elsewhere classified",,,,9
ICDCode,0,icd:12132,17,9992,"Other vascular complications of medical care, not elsewhere classified",,,,9
ICDCode,0,icd:12133,17,99931,Other and unspecified infection due to central venous catheter,,,,9
ICDCode,0,icd:12134,17,99932,Bloodstream infection due to central venous catheter,,,,9
ICDCode,0,icd:12135,17,99933,Local infection due to central venous catheter,,,,9
ICDCode,0,icd:12136,17,99934,"Acute infection following transfusion, infusion, or injection of blood and blood products",,,,9
ICDCode,0,icd:12137,17,99939,"Infection following other infusion, injection, transfusion, or vaccination",,,,9
ICDCode,0,icd:12138,17,99941,Anaphylactic reaction due to administration of blood and blood products,,,,9
ICDCode,0,icd:12139,17,99942,Anaphylactic reaction due to vaccination,,,,9
ICDCode,0,icd:12140,17,99949,Anaphylactic reaction due to other serum,,,,9
ICDCode,0,icd:12141,17,99951,Other serum reaction due to administration of blood and blood products,,,,9
ICDCode,0,icd:12142,17,99952,Other serum reaction due to vaccination,,,,9
ICDCode,0,icd:12143,17,99959,Other serum reaction,,,,9
ICDCode,0,icd:12144,17,99960,"ABO incompatibility reaction, unspecified",,,,9
ICDCode,0,icd:12145,17,99961,ABO incompatibility with hemolytic transfusion reaction not specified as acute or delayed,,,,9
ICDCode,0,icd:12146,17,99962,ABO incompatibility with acute hemolytic transfusion reaction,,,,9
ICDCode,0,icd:12147,17,99963,ABO incompatibility with delayed hemolytic transfusion reaction,,,,9
ICDCode,0,icd:12148,17,99969,Other ABO incompatibility reaction,,,,9
ICDCode,0,icd:12149,17,99970,"Rh incompatibility reaction, unspecified",,,,9
ICDCode,0,icd:12150,17,99971,Rh incompatibility with hemolytic transfusion reaction not specified as acute or delayed,,,,9
ICDCode,0,icd:12151,17,99972,Rh incompatibility with acute hemolytic transfusion reaction,,,,9
ICDCode,0,icd:12152,17,99973,Rh incompatibility with delayed hemolytic transfusion reaction,,,,9
ICDCode,0,icd:12153,17,99974,Other Rh incompatibility reaction,,,,9
ICDCode,0,icd:12154,17,99975,"Non-ABO incompatibility reaction, unspecified",,,,9
ICDCode,0,icd:12155,17,99976,Non-ABO incompatibility with hemolytic transfusion reaction not specified as acute or delayed,,,,9
ICDCode,0,icd:12156,17,99977,Non-ABO incompatibility with acute hemolytic transfusion reaction,,,,9
ICDCode,0,icd:12157,17,99978,Non-ABO incompatibility with delayed hemolytic transfusion reaction,,,,9
ICDCode,0,icd:12158,17,99979,Other non-ABO incompatibility reaction,,,,9
ICDCode,0,icd:12159,17,99980,"Transfusion reaction, unspecified",,,,9
ICDCode,0,icd:12160,17,99981,Extravasation of vesicant chemotherapy,,,,9
ICDCode,0,icd:12161,17,99982,Extravasation of other vesicant agent,,,,9
ICDCode,0,icd:12162,17,99983,"Hemolytic transfusion reaction, incompatibility unspecified",,,,9
ICDCode,0,icd:12163,17,99984,"Acute hemolytic transfusion reaction, incompatibility unspecified",,,,9
ICDCode,0,icd:12164,17,99985,"Delayed hemolytic transfusion reaction, incompatibility unspecified",,,,9
ICDCode,0,icd:12165,17,99988,Other infusion reaction,,,,9
ICDCode,0,icd:12166,17,99989,Other transfusion reaction,,,,9
ICDCode,0,icd:12167,17,9999,"Other and unspecified complications of medical care, not elsewhere classified",,,,9
ICDCode,0,icd:0,18,NOINJ,"No Injury Claimed - ONLY use this case where there was no Injury Claimed and there was no Medical Treatment.  If this code is used, it must also be used in the Diagnosis Code Field.",,,,9
ICDCode,0,icd:12168,18,E0000,Civilian activity done for income or pay,,,,9
ICDCode,0,icd:12169,18,E0001,Military activity,,,,9
ICDCode,0,icd:12170,18,E0008,Other external cause status,,,,9
ICDCode,0,icd:12171,18,E0009,Unspecified external cause status,,,,9
ICDCode,0,icd:12172,18,E0010,"Activities involving walking, marching and hiking",,,,9
ICDCode,0,icd:12173,18,E0011,Activities involving running,,,,9
ICDCode,0,icd:12174,18,E0020,Activities involving swimming,,,,9
ICDCode,0,icd:12175,18,E0021,Activities involving springboard and platform diving,,,,9
ICDCode,0,icd:12176,18,E0022,Activities involving water polo,,,,9
ICDCode,0,icd:12177,18,E0023,Activities involving water aerobics and water exercise,,,,9
ICDCode,0,icd:12178,18,E0024,Activities involving underwater diving and snorkeling,,,,9
ICDCode,0,icd:12179,18,E0025,"Activities involving rowing, canoeing, kayaking, rafting and tubing",,,,9
ICDCode,0,icd:12180,18,E0026,Activities involving water skiing and wake boarding,,,,9
ICDCode,0,icd:12181,18,E0027,"Activities involving surfing, windsurfing and boogie boarding",,,,9
ICDCode,0,icd:12182,18,E0028,Activities involving water sliding,,,,9
ICDCode,0,icd:12183,18,E0029,Other activity involving water and watercraft,,,,9
ICDCode,0,icd:12184,18,E0030,Activities involving ice skating,,,,9
ICDCode,0,icd:12185,18,E0031,Activities involving ice hockey,,,,9
ICDCode,0,icd:12186,18,E0032,"Activities involving snow (alpine) (downhill) skiing, snow boarding, sledding, tobogganing and snow tubing",,,,9
ICDCode,0,icd:12187,18,E0033,Activities involving cross country skiing,,,,9
ICDCode,0,icd:12188,18,E0039,Other activity involving ice and snow,,,,9
ICDCode,0,icd:12189,18,E0040,"Activities involving mountain climbing, rock climbing and wall climbing",,,,9
ICDCode,0,icd:12190,18,E0041,Activities involving rappelling,,,,9
ICDCode,0,icd:12191,18,E0042,Activities involving BASE jumping,,,,9
ICDCode,0,icd:12192,18,E0043,Activities involving bungee jumping,,,,9
ICDCode,0,icd:12193,18,E0044,Activities involving hang gliding,,,,9
ICDCode,0,icd:12194,18,E0049,"Other activity involving climbing, rappelling and jumping off",,,,9
ICDCode,0,icd:12195,18,E0050,Activities involving dancing,,,,9
ICDCode,0,icd:12196,18,E0051,Activities involving yoga,,,,9
ICDCode,0,icd:12197,18,E0052,Activities involving gymnastics,,,,9
ICDCode,0,icd:12198,18,E0053,Activities involving trampoline,,,,9
ICDCode,0,icd:12199,18,E0054,Activities involving cheerleading,,,,9
ICDCode,0,icd:12200,18,E0059,Other activity involving dancing and other rhythmic movements,,,,9
ICDCode,0,icd:12201,18,E0060,Activities involving roller skating (inline) and skateboarding,,,,9
ICDCode,0,icd:12202,18,E0061,Activities involving horseback riding,,,,9
ICDCode,0,icd:12203,18,E0062,Activities involving golf,,,,9
ICDCode,0,icd:12204,18,E0063,Activities involving bowling,,,,9
ICDCode,0,icd:12205,18,E0064,Activities involving bike riding,,,,9
ICDCode,0,icd:12206,18,E0065,Activities involving jumping rope,,,,9
ICDCode,0,icd:12207,18,E0066,Activities involving non-running track and field events,,,,9
ICDCode,0,icd:12208,18,E0069,Other activity involving other sports and athletics played individually,,,,9
ICDCode,0,icd:12209,18,E0070,Activities involving american tackle football,,,,9
ICDCode,0,icd:12210,18,E0071,Activities involving american flag or touch football,,,,9
ICDCode,0,icd:12211,18,E0072,Activities involving rugby,,,,9
ICDCode,0,icd:12212,18,E0073,Activities involving baseball,,,,9
ICDCode,0,icd:12213,18,E0074,Activities involving lacrosse and field hockey,,,,9
ICDCode,0,icd:12214,18,E0075,Activities involving soccer,,,,9
ICDCode,0,icd:12215,18,E0076,Activities involving basketball,,,,9
ICDCode,0,icd:12216,18,E0077,Activities involving volleyball (beach) (court),,,,9
ICDCode,0,icd:12217,18,E0078,"Activities involving physical games generally associated with school recess, summer camp and children",,,,9
ICDCode,0,icd:12218,18,E0079,Other activity involving other sports and athletes played as a team or group,,,,9
ICDCode,0,icd:12219,18,E0080,Activities involving boxing,,,,9
ICDCode,0,icd:12220,18,E0081,Activities involving wrestling,,,,9
ICDCode,0,icd:12221,18,E0082,Activities involving racquet and hand sports,,,,9
ICDCode,0,icd:12222,18,E0083,Activities involving frisbee,,,,9
ICDCode,0,icd:12223,18,E0084,Activities involving martial arts,,,,9
ICDCode,0,icd:12224,18,E0089,Other specified sports and athletics activity,,,,9
ICDCode,0,icd:12225,18,E0090,Activity involving exercise machines primarily for cardiorespiratory conditioning,,,,9
ICDCode,0,icd:12226,18,E0091,Activity involving calisthenics,,,,9
ICDCode,0,icd:12227,18,E0092,Activity involving aerobic and step exercise,,,,9
ICDCode,0,icd:12228,18,E0093,Activity involving circuit training,,,,9
ICDCode,0,icd:12229,18,E0094,Activity involving obstacle course,,,,9
ICDCode,0,icd:12230,18,E0095,Activity involving grass drills,,,,9
ICDCode,0,icd:12231,18,E0099,Other activity involving cardiorespiratory exercise,,,,9
ICDCode,0,icd:12232,18,E0100,Activity involving exercise machines primarily for muscle strengthening,,,,9
ICDCode,0,icd:12233,18,E0101,"Activity involving push-ups, pull-ups, sit-ups",,,,9
ICDCode,0,icd:12234,18,E0102,Activity involving free weights,,,,9
ICDCode,0,icd:12235,18,E0103,Activity involving pilates,,,,9
ICDCode,0,icd:12236,18,E0109,Other activity involving other muscle strengthening exercises,,,,9
ICDCode,0,icd:12237,18,E0110,Activities involving computer keyboarding,,,,9
ICDCode,0,icd:12238,18,E0111,Activities involving hand held interactive electronic device,,,,9
ICDCode,0,icd:12239,18,E0119,Other activity involving computer technology and electronic devices,,,,9
ICDCode,0,icd:12240,18,E0120,Activities involving knitting and crocheting,,,,9
ICDCode,0,icd:12241,18,E0121,Activities involving sewing,,,,9
ICDCode,0,icd:12242,18,E0122,Activities involving furniture building and finishing,,,,9
ICDCode,0,icd:12243,18,E0129,Activity involving other arts and handcrafts,,,,9
ICDCode,0,icd:12244,18,E0130,Activities involving personal bathing and showering,,,,9
ICDCode,0,icd:12245,18,E0131,Activities involving laundry,,,,9
ICDCode,0,icd:12246,18,E0132,Activities involving vacuuming,,,,9
ICDCode,0,icd:12247,18,E0133,Activities involving ironing,,,,9
ICDCode,0,icd:12248,18,E0134,Activities involving floor mopping and cleaning,,,,9
ICDCode,0,icd:12249,18,E0135,Activities involving residential relocation,,,,9
ICDCode,0,icd:12250,18,E0138,Other personal hygiene activity,,,,9
ICDCode,0,icd:12251,18,E0139,Other household maintenance,,,,9
ICDCode,0,icd:12252,18,E0140,Caregiving involving bathing,,,,9
ICDCode,0,icd:12253,18,E0141,Caregiving involving lifting,,,,9
ICDCode,0,icd:12254,18,E0149,Other activity involving person providing caregiving,,,,9
ICDCode,0,icd:12255,18,E0150,Activities involving food preparation and clean up,,,,9
ICDCode,0,icd:12256,18,E0151,Activities involving grilling and smoking food,,,,9
ICDCode,0,icd:12257,18,E0152,Activities involving cooking and baking,,,,9
ICDCode,0,icd:12258,18,E0159,Other activity involving cooking and grilling,,,,9
ICDCode,0,icd:12259,18,E0160,"Activities involving digging, shoveling and raking",,,,9
ICDCode,0,icd:12260,18,E0161,Activities involving gardening and landscaping,,,,9
ICDCode,0,icd:12261,18,E0162,Activities involving building and construction,,,,9
ICDCode,0,icd:12262,18,E0169,"Other activity involving property and land maintenance, building and construction",,,,9
ICDCode,0,icd:12263,18,E0170,Activities involving roller coaster riding,,,,9
ICDCode,0,icd:12264,18,E0179,Other activity involving external motion,,,,9
ICDCode,0,icd:12265,18,E0180,Activities involving piano playing,,,,9
ICDCode,0,icd:12266,18,E0181,Activities involving drum and other percussion instrument playing,,,,9
ICDCode,0,icd:12267,18,E0182,Activities involving string instrument playing,,,,9
ICDCode,0,icd:12268,18,E0183,Activities involving winds and brass instrument playing,,,,9
ICDCode,0,icd:12269,18,E0190,Activities involving walking an animal,,,,9
ICDCode,0,icd:12270,18,E0191,Activities involving milking an animal,,,,9
ICDCode,0,icd:12271,18,E0192,Activities involving grooming and shearing an animal,,,,9
ICDCode,0,icd:12272,18,E0199,Other activity involving animal care,,,,9
ICDCode,0,icd:12273,18,E0290,Refereeing a sports activity,,,,9
ICDCode,0,icd:12274,18,E0291,Spectator at an event,,,,9
ICDCode,0,icd:12275,18,E0292,Rough housing and horseplay,,,,9
ICDCode,0,icd:12276,18,E0299,Other activity,,,,9
ICDCode,0,icd:12277,18,E030,Unspecified activity,,,,9
ICDCode,0,icd:12278,18,E8000,Railway accident involving collision with rolling stock and injuring railway employee,,,,9
ICDCode,0,icd:12279,18,E8001,Railway accident involving collision with rolling stock and injuring passenger on railway,,,,9
ICDCode,0,icd:12280,18,E8002,Railway accident involving collision with rolling stock and injuring pedestrian,,,,9
ICDCode,0,icd:12281,18,E8003,Railway accident involving collision with rolling stock and injuring pedal cyclist,,,,9
ICDCode,0,icd:12282,18,E8008,Railway accident involving collision with rolling stock and injuring other specified person,,,,9
ICDCode,0,icd:12283,18,E8009,Railway accident involving collision with rolling stock and injuring unspecified person,,,,9
ICDCode,0,icd:12284,18,E8010,Railway accident involving collision with other object and injuring railway employee,,,,9
ICDCode,0,icd:12285,18,E8011,Railway accident involving collision with other object and injuring passenger on railway,,,,9
ICDCode,0,icd:12286,18,E8012,Railway accident involving collision with other object and injuring pedestrian,,,,9
ICDCode,0,icd:12287,18,E8013,Railway accident involving collision with other object and injuring pedal cyclist,,,,9
ICDCode,0,icd:12288,18,E8018,Railway accident involving collision with other object and injuring other specified person,,,,9
ICDCode,0,icd:12289,18,E8019,Railway accident involving collision with other object and injuring unspecified person,,,,9
ICDCode,0,icd:12290,18,E8020,Railway accident involving derailment without antecedent collision injuring railway employee,,,,9
ICDCode,0,icd:12291,18,E8021,Railway accident involving derailment without antecedent collision injuring passenger on railway,,,,9
ICDCode,0,icd:12292,18,E8022,Railway accident involving derailment without antecedent collision injuring pedestrian,,,,9
ICDCode,0,icd:12293,18,E8023,Railway accident involving derailment without antecedent collision injuring pedal cyclist,,,,9
ICDCode,0,icd:12294,18,E8028,Railway accident involving derailment without antecedent collision injuring other specified person,,,,9
ICDCode,0,icd:12295,18,E8029,Railway accident involving derailment without antecedent collision injuring unspecified person,,,,9
ICDCode,0,icd:12296,18,E8030,"Railway accident involving explosion, fire, or burning injuring railway employee",,,,9
ICDCode,0,icd:12297,18,E8031,"Railway accident involving explosion, fire, or burning injuring passenger on railway",,,,9
ICDCode,0,icd:12298,18,E8032,"Railway accident involving explosion, fire, or burning injuring pedestrian",,,,9
ICDCode,0,icd:12299,18,E8033,"Railway accident involving explosion, fire, or burning injuring pedal cyclist",,,,9
ICDCode,0,icd:12300,18,E8038,"Railway accident involving explosion, fire, or burning injuring other specified person",,,,9
ICDCode,0,icd:12301,18,E8039,"Railway accident involving explosion, fire, or burning injuring unspecified person",,,,9
ICDCode,0,icd:12302,18,E8040,"Fall in, on, or from railway train injuring railway employee",,,,9
ICDCode,0,icd:12303,18,E8041,"Fall in, on, or from railway train injuring passenger on railway",,,,9
ICDCode,0,icd:12304,18,E8042,"Fall in, on, or from railway train injuring pedestrian",,,,9
ICDCode,0,icd:12305,18,E8043,"Fall in, on, or from railway train injuring pedal cyclist",,,,9
ICDCode,0,icd:12306,18,E8048,"Fall in, on, or from railway train injuring other specified person",,,,9
ICDCode,0,icd:12307,18,E8049,"Fall in, on, or from railway train injuring unspecified person",,,,9
ICDCode,0,icd:12308,18,E8050,Railway employee hit by rolling stock,,,,9
ICDCode,0,icd:12309,18,E8051,Passenger on railway hit by rolling stock,,,,9
ICDCode,0,icd:12310,18,E8052,Pedestrian hit by rolling stock,,,,9
ICDCode,0,icd:12311,18,E8053,Pedal cyclist hit by rolling stock,,,,9
ICDCode,0,icd:12312,18,E8058,Other specified person hit by rolling stock,,,,9
ICDCode,0,icd:12313,18,E8059,Unspecified person hit by rolling stock,,,,9
ICDCode,0,icd:12314,18,E8060,Other specified railway accident injuring railway employee,,,,9
ICDCode,0,icd:12315,18,E8061,Other specified railway accident injuring passenger on railway,,,,9
ICDCode,0,icd:12316,18,E8062,Other specified railway accident injuring pedestrian,,,,9
ICDCode,0,icd:12317,18,E8063,Other specified railway accident injuring pedal cyclist,,,,9
ICDCode,0,icd:12318,18,E8068,Other specified railway accident injuring other specified person,,,,9
ICDCode,0,icd:12319,18,E8069,Other specified railway accident injuring unspecified person,,,,9
ICDCode,0,icd:12320,18,E8070,Railway accident of unspecified nature injuring railway employee,,,,9
ICDCode,0,icd:12321,18,E8071,Railway accident of unspecified nature injuring passenger on railway,,,,9
ICDCode,0,icd:12322,18,E8072,Railway accident of unspecified nature injuring pedestrian,,,,9
ICDCode,0,icd:12323,18,E8073,Railway accident of unspecified nature injuring pedal cyclist,,,,9
ICDCode,0,icd:12324,18,E8078,Railway accident of unspecified nature injuring other specified person,,,,9
ICDCode,0,icd:12325,18,E8079,Railway accident of unspecified nature injuring unspecified person,,,,9
ICDCode,0,icd:12326,18,E8100,Motor vehicle traffic accident involving collision with train injuring driver of motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12327,18,E8101,Motor vehicle traffic accident involving collision with train injuring passenger in motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12328,18,E8102,Motor vehicle traffic accident involving collision with train injuring motorcyclist,,,,9
ICDCode,0,icd:12329,18,E8103,Motor vehicle traffic accident involving collision with train injuring passenger on motorcycle,,,,9
ICDCode,0,icd:12330,18,E8104,Motor vehicle traffic accident involving collision with train injuring occupant of streetcar,,,,9
ICDCode,0,icd:12331,18,E8105,Motor vehicle traffic accident involving collision with train injuring rider of animal; occupant of animal-drawn vehicle,,,,9
ICDCode,0,icd:12332,18,E8106,Motor vehicle traffic accident involving collision with train injuring pedal cyclist,,,,9
ICDCode,0,icd:12333,18,E8107,Motor vehicle traffic accident involving collision with train injuring pedestrian,,,,9
ICDCode,0,icd:12334,18,E8108,Motor vehicle traffic accident involving collision with train injuring other specified person,,,,9
ICDCode,0,icd:12335,18,E8109,Motor vehicle traffic accident involving collision with train injuring unspecified person,,,,9
ICDCode,0,icd:12336,18,E8110,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring driver of motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12337,18,E8111,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring passenger in motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12338,18,E8112,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring motorcyclist,,,,9
ICDCode,0,icd:12339,18,E8113,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring passenger on motorcycle,,,,9
ICDCode,0,icd:12340,18,E8114,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring occupant of streetcar,,,,9
ICDCode,0,icd:12341,18,E8115,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring rider of animal; occupant of animal-drawn vehicle,,,,9
ICDCode,0,icd:12342,18,E8116,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring pedal cyclist,,,,9
ICDCode,0,icd:12343,18,E8117,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring pedestrian,,,,9
ICDCode,0,icd:12344,18,E8118,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring other specified person,,,,9
ICDCode,0,icd:12345,18,E8119,Motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring unspecified person,,,,9
ICDCode,0,icd:12346,18,E8120,Other motor vehicle traffic accident involving collision with motor vehicle injuring driver of motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12347,18,E8121,Other motor vehicle traffic accident involving collision with motor vehicle injuring passenger in motor vehicle other than motorcycle,,,,9
ICDCode,0,icd:12348,18,E8122,Other motor vehicle traffic accident involving collision with motor vehicle injuring motorcyclist,,,,9
ICDCode,0,icd:12349,18,E8123,Other motor vehicle traffic accident involving collision with motor vehicle injuring passenger on motorcycle,,,,9
ICDCode,0,icd:12350,18,E8124,Other motor vehicle traffic accident involving collision with motor vehicle injuring occupant of streetcar,,,,9
ICDCode,0,icd:12351,18,E8125,Other motor vehicle traffic accident involving collision with motor vehicle injuring rider of animal; occupant of animal-drawn vehicle,,,,9
ICDCode,0,icd:12352,18,E8126,Other motor vehicle traffic accident involving collision with motor vehicle injuring pedal cyclist,,,,9
ICDCode,0,icd:12353,18,E8127,Other motor vehicle traffic accident involving collision with motor vehicle injuring pedestrian,,,,9
